timestamp,0
2023-08-04,1.0000337701645101
2023-08-05,1.0000499744267586
2023-08-06,1.0002668223082143
2023-08-07,1.000222366999853
2023-08-08,1.0011761355413935
2023-08-09,1.0011160172207743
2023-08-10,1.0010613142507045
2023-08-11,1.000955930472093
2023-08-12,1.0011077160457469
2023-08-13,1.0007337657558375
2023-08-14,1.0012085438847655
2023-08-15,1.0003689140070866
2023-08-16,0.99943222691136
2023-08-17,0.9968684192703485
2023-08-18,0.9962927912746633
2023-08-19,0.9966561845447234
2023-08-20,0.9967110798374034
2023-08-21,0.9960338847989395
2023-08-22,0.9955445479184717
2023-08-23,0.9967978093811648
2023-08-24,0.9963875908827418
2023-08-25,0.9959634226531309
2023-08-26,0.995754273144767
2023-08-27,0.9961919762517358
2023-08-28,0.996074255293262
2023-08-29,0.998128191555249
2023-08-30,0.9972491590886517
2023-08-31,0.9955542289354159
2023-09-01,0.9950518545066588
2023-09-02,0.9952470814944879
2023-09-03,0.9953153824494871
2023-09-04,0.9952382477826407
2023-09-05,0.9956024119894196
2023-09-06,0.9953022413546248
2023-09-07,0.9958196340850637
2023-09-08,0.9953486897487928
2023-09-09,0.9952244549300964
2023-09-10,0.9943894316757264
2023-09-11,0.9931340040053435
2023-09-12,0.9940070740875597
2023-09-13,0.9946025212611828
2023-09-14,0.9950670586964709
2023-09-15,0.9954325552708678
2023-09-16,0.9954021649835291
2023-09-17,0.9952285012860231
2023-09-18,0.9958257834653403
2023-09-19,0.9962894011813157
2023-09-20,0.9961310057373214
2023-09-21,0.9951061894180172
2023-09-22,0.995167563093125
2023-09-23,0.9951733743761705
2023-09-24,0.994794424598029
2023-09-25,0.994957222015471
2023-09-26,0.9949040816650438
2023-09-27,0.9950209936394608
2023-09-28,0.9961826210141438
2023-09-29,0.9963987150388053
2023-09-30,0.996953164029119
2023-10-01,0.9990639648827327
2023-10-02,0.9980910008177055
2023-10-03,0.9980801157970441
2023-10-04,0.9979413744990167
2023-10-05,0.9972751305002703
2023-10-06,0.998123241073309
2023-10-07,0.9979628951074049
2023-10-08,0.9978667597534704
2023-10-09,0.9966701633896053
2023-10-10,0.9966590713326899
2023-10-11,0.996322994140708
2023-10-12,0.9956976556003985
2023-10-13,0.9961318241676589
2023-10-14,0.9962395217269339
2023-10-15,0.9964948096124608
2023-10-16,0.9984254626113831
2023-10-17,0.9980125770381773
2023-10-18,0.9977034445172778
2023-10-19,0.9985614328633534
2023-10-20,1.0000299317970907
2023-10-21,1.0012254706646369
2023-10-22,1.0015460718025886
2023-10-23,1.0046854723981284
2023-10-24,1.004368457261704
2023-10-25,1.0051759210634208
2023-10-26,1.0053203352665951
2023-10-27,1.0048267747936177
2023-10-28,1.0049055944520182
2023-10-29,1.0055943984110793
2023-10-30,1.006351081159668
2023-10-31,1.0073577533473443
2023-11-01,1.0085737649033177
2023-11-02,1.0081320245678906
2023-11-03,1.0079748655441738
2023-11-04,1.00927208332725
2023-11-05,1.0094500127676422
2023-11-06,1.010223901193523
2023-11-07,1.0100728806490973
2023-11-08,1.0102215794525675
2023-11-09,1.0125039308418569
2023-11-10,1.015006499166873
2023-11-11,1.0147989033631963
2023-11-12,1.014560310241782
2023-11-13,1.0133258872868447
2023-11-14,1.0137842544964584
2023-11-15,1.0168935240520252
2023-11-16,1.0143079758622628
2023-11-17,1.0146493467355804
2023-11-18,1.0146503979913504
2023-11-19,1.0156390422313761
2023-11-20,1.0152324541029123
2023-11-21,1.0123064049521922
2023-11-22,1.0151226448761734
2023-11-23,1.0147994252050945
2023-11-24,1.0150225821762056
2023-11-25,1.0154802309213395
2023-11-26,1.0149513975995037
2023-11-27,1.014076114193584
2023-11-28,1.0150274972917341
2023-11-29,1.0150368586451604
2023-11-30,1.0151302596004255
2023-12-01,1.0156854640952044
2023-12-02,1.0169638675984136
2023-12-03,1.0170835329223962
2023-12-04,1.017863246805982
2023-12-05,1.018399022906407
2023-12-06,1.0181126879995894
2023-12-07,1.0196871328985886
2023-12-08,1.0212876457493307
2023-12-09,1.020685860161375
2023-12-10,1.021213749982212
2023-12-11,1.0197056300576308
2023-12-12,1.0197658914601275
2023-12-13,1.0205708303412468
2023-12-14,1.021651084438156
2023-12-15,1.0201944443082085
2023-12-16,1.0204676121213885
2023-12-17,1.019462662599153
2023-12-18,1.020530306271365
2023-12-19,1.020526177823794
2023-12-20,1.0225828247082454
2023-12-21,1.0247335264544264
2023-12-22,1.025561146233319
2023-12-23,1.026477654129229
2023-12-24,1.0263012632376425
2023-12-25,1.0273496476650614
2023-12-26,1.027385473962869
2023-12-27,1.028701565736213
2023-12-28,1.0278004144511748
2023-12-29,1.0276394072693573
2023-12-30,1.0273185796370674
2023-12-31,1.0271176759343696
2024-01-01,1.0287938265578123
2024-01-02,1.0286451467898585
2024-01-03,1.0268374677202907
2024-01-04,1.028355176522279
2024-01-05,1.0276703696038922
2024-01-06,1.0265328808537713
2024-01-07,1.0257832437549619
2024-01-08,1.0280268476895522
2024-01-09,1.0279706637508024
2024-01-10,1.029594566055984
2024-01-11,1.0295272226002516
2024-01-12,1.0271485963001534
2024-01-13,1.028009303151251
2024-01-14,1.0270009686975228
2024-01-15,1.0280420615546988
2024-01-16,1.028790249449234
2024-01-17,1.0287601044907506
2024-01-18,1.0275015450120741
2024-01-19,1.0276444274280752
2024-01-20,1.0275707952853645
2024-01-21,1.0273249526145602
2024-01-22,1.0249798701282007
2024-01-23,1.0245684582443109
2024-01-24,1.0249269373346654
2024-01-25,1.0245668482025094
2024-01-26,1.0262752329372922
